,fitz_type_Accuracy,fitz_type_loss,loss,male_Accuracy,male_loss,val_fitz_type_Accuracy,val_fitz_type_loss,val_loss,val_male_Accuracy,val_male_loss
48,0.7372172474861145,0.3242775797843933,0.3659794330596924,0.9820985198020935,0.04165496304631233,0.7990351915359497,0.25627148151397705,0.289509117603302,0.9858272671699524,0.031863972544670105
49,0.7388585805892944,0.32242879271507263,0.3639856278896332,0.9819753170013428,0.0415525883436203,0.8010127544403076,0.254275918006897,0.28711292147636414,0.9861568808555603,0.031502142548561096
50,0.7400837540626526,0.32027190923690796,0.361836701631546,0.9821650981903076,0.04146521911025047,0.8022712469100952,0.25245383381843567,0.285286009311676,0.986066997051239,0.03139230236411095
51,0.742344319820404,0.31795644760131836,0.35884612798690796,0.9821051359176636,0.04111848399043083,0.8034997582435608,0.25060534477233887,0.2831951677799225,0.9862467646598816,0.031210269778966904
52,0.7443618774414062,0.31597310304641724,0.35689347982406616,0.9825479388237,0.040802646428346634,0.8052076697349548,0.24876172840595245,0.28117531538009644,0.9861568808555603,0.030989404767751694
53,0.7455171346664429,0.31422820687294006,0.35452696681022644,0.9824580550193787,0.040431443601846695,0.8065260648727417,0.2468392252922058,0.2790641188621521,0.9862467646598816,0.030771950259804726
54,0.7464659810066223,0.3122554421424866,0.35247790813446045,0.98273104429245,0.04015582427382469,0.8080841302871704,0.24517948925495148,0.2773688733577728,0.9862168431282043,0.030736509710550308
55,0.7490062117576599,0.30892640352249146,0.34899580478668213,0.9825845956802368,0.04000743478536606,0.8094924092292786,0.2437099814414978,0.27556315064430237,0.9863366484642029,0.030453350394964218
56,0.7499617338180542,0.30839917063713074,0.3480653762817383,0.9825745820999146,0.03976273536682129,0.8106610178947449,0.24202139675617218,0.27369025349617004,0.9865763783454895,0.03019130229949951
57,0.7526950240135193,0.30613166093826294,0.3455231785774231,0.9828808903694153,0.03943556547164917,0.8118595480918884,0.2400708794593811,0.27156510949134827,0.9866662621498108,0.03001721389591694
58,0.7530812621116638,0.3045943081378937,0.3439062535762787,0.9829574823379517,0.03921345993876457,0.8129382133483887,0.2387847900390625,0.2702706456184387,0.9867261648178101,0.029974691569805145
59,0.755728006362915,0.30189329385757446,0.34063440561294556,0.9832737445831299,0.03889251872897148,0.8153053522109985,0.23686030507087708,0.26820623874664307,0.9866362810134888,0.0298350490629673
60,0.756270706653595,0.30072468519210815,0.33904021978378296,0.9832504391670227,0.03820392116904259,0.8168334364891052,0.23500820994377136,0.2660312056541443,0.987055778503418,0.029529673978686333
61,0.7573893070220947,0.29812389612197876,0.3369351327419281,0.982864260673523,0.038673728704452515,0.8177623152732849,0.23382946848869324,0.2647189497947693,0.9869359135627747,0.02941039577126503
62,0.7596898674964905,0.2960711121559143,0.33473289012908936,0.9830140471458435,0.03854618966579437,0.8188110589981079,0.2323959916830063,0.2630659341812134,0.9872955083847046,0.029215766116976738
63,0.760858416557312,0.29585427045822144,0.3336365818977356,0.9833869338035583,0.037742979824543,0.8201294541358948,0.2310388684272766,0.26164543628692627,0.9872655272483826,0.029172655194997787
64,0.7620336413383484,0.29311075806617737,0.33077651262283325,0.9834268689155579,0.037803683429956436,0.821178138256073,0.22947365045547485,0.25996503233909607,0.9873853921890259,0.029021253809332848
65,0.7630524039268494,0.29178038239479065,0.32931920886039734,0.983626663684845,0.03745848312973976,0.8218073844909668,0.2282877266407013,0.25870558619499207,0.9871456623077393,0.028875701129436493
66,0.7651931047439575,0.2898542582988739,0.3272748291492462,0.983626663684845,0.0373498871922493,0.8230957984924316,0.22684605419635773,0.25714895129203796,0.9873254895210266,0.02879619598388672
67,0.7669276595115662,0.28799208998680115,0.32504358887672424,0.9838597178459167,0.03701591119170189,0.8248037099838257,0.22546720504760742,0.2556675374507904,0.9874752759933472,0.02864045836031437
68,0.7681894898414612,0.2866115868091583,0.32353949546813965,0.9838131070137024,0.036932848393917084,0.8262419700622559,0.22382527589797974,0.25400030612945557,0.9873554110527039,0.028623925521969795
69,0.7684824466705322,0.2852947413921356,0.3220060467720032,0.9837564826011658,0.03675002604722977,0.826991081237793,0.2226281762123108,0.25262650847435,0.9875052571296692,0.028412530198693275
70,0.7694945335388184,0.28444546461105347,0.32089927792549133,0.9840227961540222,0.036318518221378326,0.8288787603378296,0.22129395604133606,0.2511453628540039,0.9875052571296692,0.0283025112003088
71,0.7715853452682495,0.2824375629425049,0.3187117874622345,0.9840161800384521,0.036274898797273636,0.8306466341018677,0.2196044623851776,0.24923136830329895,0.9877749085426331,0.028090285137295723
72,0.7726540565490723,0.28094956278800964,0.317158043384552,0.9840561151504517,0.036215703934431076,0.8309162855148315,0.2184913158416748,0.24817383289337158,0.9877749085426331,0.02809774875640869
