,Accuracy,loss,val_Accuracy,val_loss
174,0.8376314043998718,0.2060893177986145,0.8890753388404846,0.15216918289661407
175,0.8378877639770508,0.20662982761859894,0.8891352415084839,0.15216107666492462
176,0.8372119069099426,0.20657724142074585,0.8891352415084839,0.15218089520931244
177,0.838550329208374,0.20545350015163422,0.8891053199768066,0.15219126641750336
178,0.83739173412323,0.20601683855056763,0.8889854550361633,0.15220914781093597
179,0.8380242586135864,0.2057192176580429,0.8891053199768066,0.15219256281852722
180,0.8374682664871216,0.20553675293922424,0.8891352415084839,0.15220123529434204
181,0.8383904695510864,0.20591947436332703,0.8889854550361633,0.15221120417118073
182,0.8381474614143372,0.20553745329380035,0.8890753388404846,0.15218186378479004
183,0.8376647233963013,0.20614564418792725,0.8890753388404846,0.1522010713815689
184,0.8381474614143372,0.20567379891872406,0.8890153765678406,0.1522040218114853
185,0.8371952772140503,0.20682451128959656,0.8891352415084839,0.15222133696079254
186,0.8377612829208374,0.20652584731578827,0.8890753388404846,0.1521727442741394
187,0.8385037183761597,0.20541109144687653,0.8891952037811279,0.1521722823381424
188,0.8374249935150146,0.20661357045173645,0.8891952037811279,0.1521662324666977
189,0.8373584151268005,0.2056502252817154,0.8891952037811279,0.15215979516506195
190,0.8381108641624451,0.20535756647586823,0.8892251253128052,0.15217241644859314
191,0.8376280665397644,0.20584584772586823,0.8890753388404846,0.15219993889331818
192,0.8372685313224792,0.2069520801305771,0.8891053199768066,0.15217891335487366
193,0.8383339047431946,0.20589855313301086,0.8891652226448059,0.1521701067686081
194,0.8386202454566956,0.20488101243972778,0.8891053199768066,0.1521906852722168
195,0.8378444910049438,0.2060154676437378,0.8890753388404846,0.15220962464809418
196,0.8376713991165161,0.20616833865642548,0.8890153765678406,0.15225258469581604
197,0.838154137134552,0.20573802292346954,0.8890453577041626,0.1522282212972641
198,0.8393160104751587,0.2053467035293579,0.8889854550361633,0.15223237872123718
199,0.837075412273407,0.206447035074234,0.8890453577041626,0.15218126773834229
